payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_id,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,late_risk,on_time,day_for_shipping,order_date_count,shipping_date_count
DEBIT,39.869896,151.16165,24.0,Women's Apparel,Garden Grove,EE. UU.,949.1041,Corporate,TX,79945.33,5.0,Golf,29.381332,-95.60348,Pacific Asia,Canberra,Australia,837.8667,2015-10-27,22201.037,502.0,0.0,0.0,55600.715,50.0,0.28,3.0,150.0,152.96396,46.089813,Oceania,Australian Capital Territory,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-11-22,Standard Class,1,1,0,26,14,14
PAYMENT,24.985363,100.284966,17.0,Cleats,Baltimore,EE. UU.,5142.6455,Corporate,OH,33608.543,4.0,Apparel,40.701305,-81.596085,Europe,London,United Kingdom,5128.9365,2015-07-11,12343.069,365.0,20.0,0.16,30877.354,59.99,0.26,2.0,119.98,103.99,21.678957,Northern Europe,England,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-07-25,First Class,1,1,0,14,19,26
TRANSFER,52.551315,199.99,24.0,Women's Apparel,Richardson,EE. UU.,9851.775,Consumer,TX,78666.945,5.0,Golf,32.166813,-98.21277,Europe,Nanyang,United Kingdom,9988.326,2015-09-11,16918.32,502.0,44.993355,0.17,43274.684,50.0,0.26,5.0,250.0,208.4893,56.642952,Northern Europe,England,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-09-13,Same Day,1,1,0,2,21,19
CASH,63.054737,212.49934,24.0,Women's Apparel,Scottsdale,EE. UU.,10792.18,Corporate,ID,30282.96,5.0,Golf,39.495914,-80.77508,USCA,Mianyang,United States,10956.61,2016-04-04,32753.795,502.0,18.0,0.09,81009.62,50.0,0.29,5.0,250.0,224.94905,69.23351,West of USA ,California,CLOSED,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-04-10,Standard Class,-1,0,1,6,8,12
DEBIT,38.16352,90.999626,9.0,Cardio Equipment,Caguas,Puerto Rico,2288.5344,Consumer,PR,725.0,3.0,Footwear,18.285854,-66.37057,LATAM,Santo Domingo,Dominican Republic,2367.2368,2015-02-03,5605.8267,191.0,14.0,0.13,14470.659,99.99,0.46,1.0,99.99,92.96995,35.75363,Caribbean,Santo Domingo,ON_HOLD,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2015-05-07,Standard Class,0,0,0,93,12,24
PAYMENT,3.267819,44.98,36.0,Golf Gloves,Caguas,Puerto Rico,11349.057,Corporate,PR,725.0,6.0,Outdoors,18.283318,-66.37056,Europe,Herten,Germany,11246.246,2017-06-16,61644.57,803.2542,5.0,0.1,155471.72,24.99,0.08615195,2.0,50.0,46.192192,4.643552,Western Europe,North Rhine-Westphalia,PENDING_PAYMENT,793.0,36.0,Under Armour Kids' Mercenary Slide,24.99,2017-07-04,Second Class,1,1,0,18,14,8
DEBIT,78.91179,272.98,43.0,Camping & Hiking,Las Vegas,EE. UU.,9816.55,Home Office,CA,90740.49,7.0,Fan Shop,34.03271,-118.24171,LATAM,Burlington,Brazil,9738.613,2017-01-05,54344.816,957.0,20.0,0.06,136299.94,299.98,0.28,1.0,299.98,284.95,78.183044,South America,Minas Gerais,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2017-07-02,Standard Class,1,1,0,178,14,12
DEBIT,53.638966,466.7465,67.01124,Garden,Caguas,Puerto Rico,15421.389,Corporate,PR,725.0,6.0,Outdoors,18.21943,-66.037056,Pacific Asia,Mougins,Filipinas,15741.808,2017-11-14,71759.73,1355.8613,52.0,0.12,175490.66,532.58,0.13,1.0,532.58,477.81995,55.46028,Southeast Asia,Santo Domingo,COMPLETE,1354.3673,66.88289,Lawn mower,532.58,2017-11-14,Second Class,1,1,0,0,6,3
DEBIT,61.055023,188.99,48.0,Water Sports,San Antonio,EE. UU.,6112.086,Consumer,CA,94537.766,7.0,Fan Shop,35.188118,-122.20515,LATAM,Esteli,Australia,5911.733,2015-01-08,1664.8875,1073.0,15.0,0.07,3772.7603,199.99,0.35,1.0,199.99,185.9619,60.918293,Central America,Saxony,ON_HOLD,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2015-01-18,First Class,1,1,0,10,5,23
PAYMENT,5.0491343,83.97,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,628.4149,Consumer,PR,725.0,7.0,Fan Shop,18.269674,-66.03706,LATAM,Florence,Ireland,624.9439,2015-05-08,8960.727,1014.0,16.9,0.16,22095.525,49.98,0.05,2.0,99.96,82.977715,2.453214,Central America,Guarico,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-06-06,Standard Class,0,0,0,29,25,17
PAYMENT,-14.678789,90.99505,17.0,As Seen on  TV!,Tampa,EE. UU.,7686.0474,Corporate,FL,32798.293,3.0,Footwear,29.438997,-82.927536,LATAM,Villa Canales,Guatemala,7781.2354,2017-05-03,59531.387,365.0,20.0,0.18,147802.8,99.99,-0.16,1.0,100.0,87.99084,-11.919236,Central America,Guatemala,PENDING_PAYMENT,282.0,17.0,Nike Men's Free TR 5.0 TB Training Shoe,99.99,2017-06-11,Standard Class,1,1,0,39,16,18
CASH,4.4066577,9.883489,74.0,Toys,Taunton,EE. UU.,19172.977,Consumer,IL,65206.33,7.0,Fan Shop,42.29,-90.34582,Pacific Asia,Arlington Heights,Australia,19284.953,2017-11-23,75751.08,1361.0,1.3,0.12,179224.0,11.54,0.48,1.0,11.54,10.184435,5.0300627,Oceania,Western Australia,CLOSED,1361.0,72.543304,Toys ,11.54,2017-12-09,Standard Class,-1,0,1,16,4,12
TRANSFER,122.52506,290.98,43.0,Camping & Hiking,Vista,EE. UU.,376.7697,Consumer,TX,76108.25,7.0,Fan Shop,32.954372,-97.90088,LATAM,Guadalajara,Mexico,396.10443,2015-06-23,11179.2295,957.0,9.017071,0.02,28086.867,299.98,0.45,1.0,299.98,293.95416,119.95665,Central America,Jalisco,PROCESSING,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2015-07-13,First Class,1,1,0,20,16,21
DEBIT,188.69064,395.98,45.0,Fishing,Denver,EE. UU.,9379.088,Corporate,TX,78572.375,7.0,Fan Shop,32.75245,-100.16973,Europe,Cuscatancingo,France,9548.625,2017-09-24,68047.11,1004.0,4.8,0.01,169074.25,399.98,0.48,1.0,399.98,395.98,186.35153,Western Europe,Isle of France,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2017-11-08,Standard Class,-1,0,1,45,13,15
PAYMENT,25.618315,84.97702,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,8017.5757,Corporate,PR,725.0,7.0,Fan Shop,18.286356,-66.043976,LATAM,San Salvador,Netherlands,8236.879,2015-03-21,5376.8916,1014.0,15.403994,0.16,13884.916,49.98,0.3,2.0,99.96,83.98536,23.55091,Central America,San Salvador,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-04-01,First Class,1,1,0,11,24,27
TRANSFER,12.776702,47.520847,46.0,Indoor/Outdoor Games,Encinitas,EE. UU.,9673.191,Consumer,AZ,85224.3,7.0,Fan Shop,33.644173,-106.628426,LATAM,Leeds,Brazil,9757.165,2017-02-22,55378.63,1014.0,1.5,0.02,138391.34,49.98,0.25,1.0,49.98,47.99231,10.660198,South America,Minas Gerais,PENDING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-02-23,Standard Class,0,0,0,1,17,6
DEBIT,13.929229,126.09,18.0,Men's Footwear,Campbell,EE. UU.,5356.371,Consumer,NC,29138.814,4.0,Apparel,37.3789,-80.2464,Europe,San Juan del Rio,Italy,5228.8413,2015-08-19,17989.57,403.0,4.8,0.04,42709.28,129.99,0.13,1.0,129.99,124.79,9.035174,Southern Europe,Wellington,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-12-06,Standard Class,0,0,0,109,20,23
PAYMENT,9.469303,40.98383,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,2026.8555,Corporate,PR,725.0,7.0,Fan Shop,18.297146,-66.37062,LATAM,Conselheiro Lafaiete,Mexico,2131.0876,2015-04-16,8130.214,1014.0,9.878333,0.18,19408.418,49.98,0.18,1.0,49.98,41.483734,10.653779,Central America,Virginia,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-04-29,First Class,1,1,0,13,29,17
DEBIT,48.99954,126.09,18.0,Men's Footwear,New York,EE. UU.,9000.402,Corporate,NY,10454.778,4.0,Apparel,40.80327,-73.88007,Europe,San Miguelito,France,9152.457,2015-06-10,9207.883,403.0,1.2,0.01,22502.424,129.99,0.36,1.0,129.99,128.69,46.964603,Western Europe,Isle of France,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-07-23,Second Class,0,0,0,43,12,18
TRANSFER,84.71232,185.95775,24.0,Women's Apparel,Chicago,EE. UU.,7784.935,Consumer,IL,60641.977,5.0,Golf,40.398304,-90.31495,Pacific Asia,Coachella,China,7730.7886,2016-02-07,26732.795,502.0,7.15,0.03,65279.36,50.0,0.48,4.0,199.99,185.99,83.923805,Eastern Asia,Bacau,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-02-17,Same Day,-1,0,1,10,11,19
PAYMENT,81.83128,290.98,43.0,Camping & Hiking,Joliet,EE. UU.,7957.3286,Home Office,91732,95105.04,7.0,Fan Shop,33.88989,-157.74055,Europe,Maputo,France,7785.2036,2015-08-06,14232.2705,957.0,24.0,0.09,33813.05,299.98,0.3,1.0,299.98,274.27295,83.42097,Western Europe,Isle of France,PENDING_PAYMENT,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2015-08-14,First Class,1,1,0,8,10,17
PAYMENT,6.5813003,18.549177,7.0,Hockey,Caguas,Puerto Rico,4199.4995,Consumer,PR,725.0,2.0,Fitness,18.241766,-66.37057,LATAM,Tegucigalpa,Honduras,3940.3157,2015-03-06,4119.349,124.46393,5.0,0.18,10635.226,24.99,0.35,1.0,23.778324,14.939902,3.2449417,Central America,Francisco Morazan,PENDING_PAYMENT,156.58492,7.0,Nike Dri-FIT Crew Sock 6 Pack,24.99,2015-03-18,Standard Class,-1,0,1,12,13,21
DEBIT,15.124828,49.088528,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,7454.5444,Consumer,PR,725.0,7.0,Fan Shop,18.24129,-66.37055,LATAM,Giurgiu,Mexico,7070.703,2015-03-28,4715.4873,1014.0,1.3,0.01,12227.033,49.98,0.3,1.0,49.98,49.19,15.748997,Central America,Guerrero,COMPLETE,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-04-14,First Class,1,1,0,17,18,18
CASH,43.40662,113.09,18.0,Men's Footwear,Caguas,Puerto Rico,8592.207,Consumer,PR,725.0,4.0,Apparel,18.203878,-66.37055,Pacific Asia,Brisbane,Australia,8522.399,2015-03-24,23178.621,403.0,15.6,0.13,58955.426,129.99,0.38,1.0,129.99,113.38,41.94766,Oceania,Queensland,CLOSED,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-07-21,Second Class,0,0,0,119,21,19
DEBIT,55.153385,256.16235,24.0,Women's Apparel,Caguas,Puerto Rico,11106.327,Home Office,PR,725.0,5.0,Golf,18.226177,-66.3706,Pacific Asia,Etimesgut,India,11176.139,2016-04-25,31146.893,502.0,9.9,0.04,75826.55,50.0,0.26,5.0,250.0,239.92578,55.822655,South Asia,Colima,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-05-06,Standard Class,1,1,0,11,9,18
DEBIT,14.249958,149.99,29.0,Shop By Sport,Caguas,Puerto Rico,96.628845,Consumer,PR,725.0,5.0,Golf,18.24964,-66.045494,LATAM,Madero,Cuba,103.948494,2015-05-14,8036.159,627.0,12.0,0.09,19752.574,39.99,0.09,4.0,159.57076,150.0,13.528301,Caribbean,Litoral,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-07-07,Standard Class,1,1,0,54,19,9
TRANSFER,17.540945,45.480274,46.0,Indoor/Outdoor Games,Reynoldsburg,EE. UU.,6246.392,Corporate,MD,27298.701,7.0,Fan Shop,38.109055,-78.877205,LATAM,Whyalla,Panama,6252.1143,2015-08-10,5794.779,1014.0,4.0,0.09,13732.731,49.98,0.39,1.0,49.98,46.48,16.695478,South America,Fars,PROCESSING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-12-07,Standard Class,-1,0,1,119,20,15
DEBIT,2.5051606,118.29,18.0,Men's Footwear,Rancho Cordova,EE. UU.,11543.481,Consumer,NC,30262.416,4.0,Apparel,34.235798,-81.994865,LATAM,Santiago de los Caballeros,Dominican Republic,11572.657,2015-06-13,992.3573,403.0,10.0,0.09,2368.9216,129.99,0.0,1.0,129.99,118.29,3.8364494,Caribbean,Santiago de Chile,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-08-15,First Class,1,1,0,63,26,24
TRANSFER,130.76244,371.96515,45.0,Fishing,Wayne,EE. UU.,6941.6436,Corporate,FL,38122.246,7.0,Fan Shop,28.602423,-82.383675,Pacific Asia,Amritsar,Singapore,6461.28,2016-06-25,41262.2,1004.0,32.5,0.07,105973.445,399.98,0.35,1.0,399.98,371.98,135.66783,West Asia,Muscat,PROCESSING,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-09-04,Standard Class,0,0,0,71,36,17
TRANSFER,56.25345,489.68912,9.0,Cardio Equipment,Caguas,Puerto Rico,8783.556,Corporate,PR,725.0,3.0,Footwear,18.285349,-66.37058,Europe,Hagen,France,8871.82,2015-10-15,17146.008,191.0,14.0,0.02,42313.918,99.99,0.11,5.0,499.95,484.68393,62.473694,Western Europe,Isle of France,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2015-10-21,Same Day,0,0,0,6,7,13
DEBIT,6.7263265,84.99484,46.0,Indoor/Outdoor Games,Lynn,EE. UU.,6224.1294,Consumer,IL,60063.895,7.0,Fan Shop,41.782646,-90.06753,Europe,Juazeiro,United Kingdom,6130.587,2017-02-13,64812.848,1014.0,15.6,0.16,159740.67,49.98,0.1,2.0,99.96,83.99394,7.49553,Northern Europe,England,COMPLETE,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-06-17,Second Class,1,1,0,124,17,17
PAYMENT,30.49743,113.09,18.0,Men's Footwear,Strongsville,EE. UU.,9075.074,Consumer,MD,20018.146,4.0,Apparel,38.929756,-76.150475,Pacific Asia,Penedo,Turkey,8975.5205,2016-08-02,46765.344,403.0,14.0,0.09,116886.04,129.99,0.26,1.0,129.99,116.99,31.421698,West Asia,Izmir,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-01-22,Standard Class,1,1,0,173,17,17
DEBIT,-266.49448,110.49,9.0,Electronics,Spring,EE. UU.,5220.4883,Consumer,IL,60541.785,3.0,Footwear,40.040947,-90.30904,LATAM,Juarez,Mexico,5329.4824,2017-05-19,59525.703,191.0,7.903943,0.05,148439.47,34.99,-2.6666303,3.0,119.98,113.35454,-259.03867,Central America,Chihuahua,COMPLETE,191.0,11.043777,Under Armour Women's Ignite Slide,39.75,2017-08-30,Second Class,1,1,0,103,13,22
TRANSFER,-20.53602,142.20645,24.0,Girls' Apparel,Edinburg,EE. UU.,4337.1816,Home Office,OH,43227.746,5.0,Golf,39.924423,-81.79378,Europe,Cottbus,Ghana,4105.733,2017-03-07,60585.89,567.0,0.0,0.0,150387.89,59.99,-0.19595732,2.0,149.94,143.9787,-21.655966,Southeast Asia,Dublin,PROCESSING,502.0,24.0,adidas Youth Germany Black/Red Away Match Soc,59.99,2017-06-19,Standard Class,1,1,0,104,22,26
TRANSFER,-34.789696,147.0,46.0,Indoor/Outdoor Games,Columbus,EE. UU.,6317.0337,Consumer,AZ,85712.1,7.0,Fan Shop,33.520054,-111.910416,Europe,Manila,Germany,6162.4,2015-07-16,12892.905,1014.0,31.56735,0.18,32787.49,49.98,-0.2,4.0,179.97,148.49132,-30.12576,Western Europe,North Rhine-Westphalia,PENDING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2015-08-29,Standard Class,-1,0,1,44,24,27
TRANSFER,142.59755,287.98,43.0,Camping & Hiking,Caguas,Puerto Rico,7100.39,Home Office,PR,725.0,7.0,Fan Shop,18.229975,-66.370605,Pacific Asia,Palembang,Indonesia,6840.1016,2015-07-31,23047.475,957.0,8.5,0.03,58254.59,299.98,0.49,1.0,299.98,287.98,145.47838,Southeast Asia,Neamt,PROCESSING,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2015-10-07,First Class,1,1,0,68,19,14
DEBIT,91.117165,339.75778,45.0,Fishing,Fond Du Lac,EE. UU.,2339.2622,Consumer,CA,91910.414,7.0,Fan Shop,33.895187,-117.927574,Pacific Asia,San Antonio,Argentina,2708.737,2016-07-01,41696.953,1004.0,59.99,0.16,103841.85,399.98,0.26,1.0,399.98,339.98,87.16095,East Africa,Akmola,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-07-21,Standard Class,0,0,0,20,18,20
PAYMENT,34.866528,224.9857,17.0,Cleats,Pacoima,EE. UU.,956.86957,Corporate,IL,75217.43,4.0,Apparel,38.662884,-90.64566,LATAM,Guelph,Argentina,1024.4698,2015-01-01,3540.3464,365.0,19.687294,0.07,8559.467,59.99,0.13,4.0,239.96,220.0,34.12811,South America,Escuintla,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-03-11,Standard Class,1,1,0,69,41,16
TRANSFER,32.7058,88.28139,9.0,Cardio Equipment,Memphis,EE. UU.,5927.0938,Consumer,FL,30309.441,3.0,Footwear,30.116613,-81.51112,Pacific Asia,Jember,Indonesia,5736.0737,2016-01-20,26870.111,191.0,10.0,0.1,65306.523,99.99,0.35,1.0,99.96,86.97279,31.497713,Southeast Asia,East Java,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-01-27,Same Day,0,0,0,7,13,16
CASH,54.235962,207.75404,76.0,Women's Clothing,Pekin,EE. UU.,20713.28,Consumer,CA,91306.0,4.0,Apparel,34.09676,-118.432884,Pacific Asia,Yakarta,Indonesia,20701.188,2018-01-29,77153.75,1363.0,4.0,0.01,180453.83,234.04767,0.27,1.0,200.0,207.59274,53.237762,Southeast Asia,Jakarta,CLOSED,1363.0,76.0,Summer dresses,199.99,2018-01-29,Standard Class,0,0,0,0,7,7
TRANSFER,125.260574,254.98,43.0,Camping & Hiking,Chicago,EE. UU.,24.312862,Consumer,IL,51800.645,7.0,Fan Shop,41.8959,-87.016365,Africa,Argenteuil,Moldova,35.744778,2016-12-28,51417.812,957.0,34.0,0.12,125744.03,299.98,0.48,1.0,299.98,261.6473,129.34476,West Africa,Arica y Parinacota,PENDING,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2017-01-05,Standard Class,-1,0,1,8,9,11
DEBIT,21.729555,103.99,9.0,Cardio Equipment,Caguas,Puerto Rico,9588.337,Consumer,PR,725.0,3.0,Footwear,18.28017,-66.37053,USCA,Renton,United States,9762.672,2016-07-19,38195.43,191.0,4.0,0.04,97629.336,99.99,0.26,1.0,99.99,97.49,24.9124,US Center ,Michigan,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2016-08-06,Standard Class,1,1,0,18,18,17
PAYMENT,97.71767,239.98,43.0,Camping & Hiking,Wyoming,EE. UU.,9373.881,Corporate,VA,27569.074,7.0,Fan Shop,36.432323,-80.0982,LATAM,Edinburgh,Cuba,9426.275,2017-01-29,49109.42,957.0,52.0,0.17,125297.63,299.98,0.3722863,1.0,299.98,253.31471,103.593346,Caribbean,Santiago de Cuba,PENDING_PAYMENT,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2017-02-15,Second Class,1,1,0,17,19,12
DEBIT,50.843597,165.95004,17.0,Cleats,Elyria,EE. UU.,5683.592,Consumer,NV,60436.875,4.0,Apparel,37.57214,-96.7443,Europe,Berlin,Germany,5472.124,2015-08-25,17031.398,365.0,17.99,0.12,44809.01,59.99,0.33,3.0,179.97,164.8385,51.132774,Western Europe,Berlin,ON_HOLD,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-10-12,Standard Class,-1,0,1,48,25,14
DEBIT,56.572712,122.84,18.0,Men's Footwear,Caguas,Puerto Rico,1773.5715,Corporate,PR,725.0,4.0,Apparel,18.247866,-66.37057,Pacific Asia,Suzhou,China,1761.1163,2015-01-10,19602.387,403.0,5.4043994,0.05,49566.97,129.99,0.48,1.0,129.99,118.29,58.864166,Eastern Asia,Anhui,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-04-03,Standard Class,-1,0,1,83,13,18
PAYMENT,155.04507,399.98,62.0,Cameras ,Caguas,Puerto Rico,13303.687,Consumer,PR,725.0,10.0,Technology,18.283108,-66.03705,Europe,Kaliningrad,Belgium,13578.997,2017-12-19,72234.195,1349.0,40.0,0.09,175841.38,452.04,0.36,1.0,452.04,399.98,145.80103,Western Europe,Kampala,PENDING_PAYMENT,1349.0249,62.0,Web Camera,452.04,2018-08-17,Standard Class,-1,0,1,241,8,2
TRANSFER,39.11322,102.06241,17.0,Cleats,Tucson,EE. UU.,11437.241,Consumer,OH,46257.938,4.0,Apparel,40.907402,-82.8269,Pacific Asia,El Ejido,Indonesia,11484.622,2016-07-10,24836.623,365.0,20.0,0.16,60359.754,59.99,0.38,2.0,119.98,100.09604,39.050587,Southeast Asia,South Sumatra,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2016-12-28,Standard Class,1,1,0,171,23,8
DEBIT,-32.8771,107.39732,17.0,Cleats,Dallas,EE. UU.,8064.076,Consumer,TX,75227.64,4.0,Apparel,30.088419,-96.67632,Europe,Obregon,United Kingdom,7885.9917,2017-06-04,63327.535,365.0,9.1,0.09,158908.72,59.99,-0.7,2.0,119.97834,107.97573,-48.54057,East of USA,England,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2017-09-07,Standard Class,-1,0,1,95,13,18
TRANSFER,50.384132,145.45464,29.0,Shop By Sport,San Ramon,EE. UU.,10078.363,Home Office,TX,77084.63,5.0,Golf,32.168877,-97.926254,Europe,Bangalore,France,10074.009,2015-08-17,15892.895,627.0,20.992306,0.13,39093.566,39.99,0.34,4.0,179.97,146.98582,50.829174,Western Europe,Nord-Pas-de-Calais-Picardy,PROCESSING,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-09-01,First Class,1,1,0,15,19,14
CASH,53.771072,113.09,17.0,Cleats,Caguas,Puerto Rico,10317.467,Corporate,PR,725.0,4.0,Apparel,18.291945,-66.37055,LATAM,Coyoacan,Mexico,10480.459,2017-04-05,56751.04,365.0,5.0,0.04,141317.4,59.99,0.49,2.0,119.98,111.745094,53.125126,Central America,Baja California,CLOSED,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2017-05-17,Standard Class,0,0,0,42,17,25
TRANSFER,84.08839,188.99,48.0,Water Sports,Chicago,EE. UU.,7566.4854,Consumer,IL,60504.566,7.0,Fan Shop,41.89397,-87.70874,Pacific Asia,Auckland,New Zealand,7352.5083,2016-04-13,33521.953,1073.0,14.376275,0.09,81111.695,199.99,0.47,1.0,199.99,182.0,85.79433,Oceania,Auckland,PROCESSING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2016-04-15,First Class,1,1,0,2,15,13
PAYMENT,26.745691,110.49,18.0,Men's Footwear,Fort Washington,EE. UU.,2280.548,Corporate,GA,30297.828,4.0,Apparel,32.863335,-84.48207,Europe,Padang,France,2395.2937,2015-08-24,13207.533,403.0,21.0,0.16,33388.117,129.99,0.25,1.0,129.99,109.11952,26.525122,Western Europe,Nord-Pas-de-Calais-Picardy,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-09-06,First Class,1,1,0,13,15,18
TRANSFER,-19.834885,129.99,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,5004.7373,Consumer,PR,725.0,7.0,Fan Shop,18.21205,-66.37053,Europe,Dhule,United Kingdom,4699.553,2015-12-30,37395.21,1014.0,13.2,0.09,93879.48,49.98,-0.07057088,3.0,150.0,134.98,-27.837334,Northern Europe,England,PENDING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2016-07-23,Standard Class,0,0,0,206,18,27
TRANSFER,18.276676,159.99,48.0,Water Sports,Lilburn,EE. UU.,5399.56,Consumer,PA,27513.21,7.0,Fan Shop,39.27562,-80.50823,USCA,Milwaukee,United States,5530.286,2016-08-19,41734.285,1073.0,35.364204,0.18,102221.63,199.99,0.12526675,1.0,199.99,165.99614,18.902761,US Center ,Wisconsin,PENDING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2016-09-13,First Class,1,1,0,25,9,19
TRANSFER,71.997055,197.0217,29.0,Shop By Sport,Brooklyn,EE. UU.,7485.5513,Home Office,NY,11218.998,5.0,Golf,40.702698,-73.944855,Africa,Flensburg,Egypt,7573.493,2017-07-09,52483.06,627.0,3.6939116,0.01,129504.26,39.99,0.35,5.0,199.98,199.06332,76.38749,East Africa,Manica,PROCESSING,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2017-12-02,Standard Class,1,1,0,146,10,13
PAYMENT,43.201794,187.43,29.0,Shop By Sport,Caguas,Puerto Rico,5733.467,Corporate,PR,725.0,5.0,Golf,18.23636,-66.370514,USCA,Los Angeles,United States,5536.2427,2016-04-03,36011.9,627.0,15.603372,0.1,91254.9,39.99,0.26,5.0,199.96484,188.99,46.312626,West of USA ,California,PENDING_PAYMENT,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2016-06-22,Standard Class,0,0,0,80,6,17
PAYMENT,11.400064,113.37154,18.0,Men's Footwear,Jackson,EE. UU.,3633.9956,Home Office,GA,32793.94,4.0,Apparel,34.10972,-84.275856,Europe,Memphis,United Kingdom,3664.7368,2017-01-02,61510.715,403.0,12.0,0.1,152671.75,129.99,0.08,1.0,129.99,115.89796,11.915588,Northern Europe,England,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-07-01,Second Class,1,1,0,180,7,19
DEBIT,38.539238,114.39,18.0,Men's Footwear,Caguas,Puerto Rico,439.54044,Consumer,PR,725.0,4.0,Apparel,18.215794,-66.370544,LATAM,Villa Canales,Guatemala,394.51727,2015-04-08,7531.6904,403.0,19.499271,0.15,18617.543,129.99,0.34,1.0,129.99,113.23793,37.41045,Central America,Guatemala,ON_HOLD,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-04-28,First Class,1,1,0,20,30,14
